date_mesure,geocode_epci,libelle_epci,numerateur,denominateur,valeur
2012-01-01T00:00:00.000,246400337,Communauté de communes de la Vallée d'Ossau,83.166,7629.9082568807335,1.09
2017-01-01T00:00:00.000,200069136,Communauté de communes des Cévennes au Mont Lozère,3065.235,10721.353620146905,28.59
2013-01-01T00:00:00.000,241400878,Communauté de communes Terre d'Auge,680.91,17325.954198473282,3.93
2012-01-01T00:00:00.000,246300966,Communauté de communes du Massif du Sancy,361.849,32307.946428571424,1.12
2015-01-01T00:00:00.000,248200099,Communauté d'agglomération Grand Montauban,257.226,11692.090909090908,2.2
2013-01-01T00:00:00.000,244500468,Orléans Métropole,98.109,6860.7692307692305,1.43
2008-01-01T00:00:00.000,248300493,Communauté d'agglomération Dracénie Provence Verdon Agglomération,1229.593,11470.083955223881,10.719999999999999
2014-01-01T00:00:00.000,241927243,Communauté de communes du Pays d'Uzerche,526.0,19924.242424242424,2.64
2017-01-01T00:00:00.000,200071173,Communauté de communes du Pays Arnay Liernais,1100.55,29038.258575197884,3.7900000000000005
2023-01-01T00:00:00.000,243600202,Communauté de communes Chabris - Pays de Bazelle,1023.22,15114.03249630724,6.769999999999999
2019-01-01T00:00:00.000,200096956,Communauté d'agglomération Agglomération d'Agen,4964.936,37162.69461077844,13.360000000000001
2009-01-01T00:00:00.000,200071777,"Communauté de communes d'Arcis, Mailly, Ramerupt",237.669,44012.77777777778,0.54
2010-01-01T00:00:00.000,243200417,Communauté de communes de la Tenarèze,1908.88,37799.603960396045,5.049999999999999
2015-01-01T00:00:00.000,200072999,Communauté de communes du Grand Langres,734.23,39688.10810810811,1.85
2024-01-01T00:00:00.000,240200469,Communauté de communes du Pays de la Serre,737.384,37241.61616161616,1.9799999999999998
2011-01-01T00:00:00.000,244900809,Communauté de communes Anjou Bleu Communauté,2977.983,47877.54019292605,6.220000000000001
2008-01-01T00:00:00.000,245700372,Communauté d'agglomération de Forbach Porte de France,206.32,4889.099526066351,4.22
2022-01-01T00:00:00.000,200041523,Communauté de communes de la Haute Saintonge,3237.002,91440.73446327684,3.54
2024-01-01T00:00:00.000,200069532,Communauté d'agglomération Lisieux Normandie,8862.364,60742.72789581905,14.59
2024-01-01T00:00:00.000,200041853,Communauté de communes du Pays de Montbozon et du Chanois,3309.232,11530.425087108015,28.7
2012-01-01T00:00:00.000,241400415,Communauté de communes Cœur Côte Fleurie,215.072,3446.6666666666665,6.24
2011-01-01T00:00:00.000,200067866,Communauté de communes Sèvre et Loire,615.238,15734.987212276215,3.91
2013-01-01T00:00:00.000,200039204,Communauté de communes de Lacq-Orthez,869.971,38665.37777777778,2.25
2022-01-01T00:00:00.000,200043628,Communauté de communes des Vallées du Clain,2199.023,22740.67218200621,9.67
2014-01-01T00:00:00.000,200069110,Communauté d'agglomération du Grand Chambéry,61.948,13466.95652173913,0.46
2013-01-01T00:00:00.000,248300410,Communauté de communes de la Vallée du Gapeau,58.507,882.4585218702865,6.63
2010-01-01T00:00:00.000,200036150,Communauté de communes des Hauts du Val de Saône,1284.958,28178.903508771935,4.56
2012-01-01T00:00:00.000,200066926,Communauté d'agglomération Grand Auch Cœur de Gascogne,3072.51,42852.30125523013,7.169999999999999
2024-01-01T00:00:00.000,200066876,Communauté d'agglomération de Châlons-en-Champagne,1105.223,67391.64634146342,1.6399999999999997
2021-01-01T00:00:00.000,200066157,Communauté de communes de Commercy - Void - Vaucouleurs,4253.285,37017.27589208007,11.49
2018-01-01T00:00:00.000,200027100,Communauté de communes Méditerranée Porte des Maures,1998.692,6195.573465592064,32.260000000000005
2016-01-01T00:00:00.000,200065563,Communauté de communes Normandie-Cabourg-Pays d'Auge,2006.05,13418.394648829431,14.95
2013-01-01T00:00:00.000,200018166,Communauté de communes Le Grésivaudan,450.102,11423.908629441625,3.9399999999999995
2011-01-01T00:00:00.000,243400819,Communauté d'agglomération Hérault-Méditerranée,542.596,19948.382352941175,2.72
2023-01-01T00:00:00.000,200071942,Communauté de communes Haut Limousin en Marche,9406.16,84058.6237712243,11.190000000000001
2019-01-01T00:00:00.000,243000650,Communauté de communes Terre de Camargue,1917.761,7319.698473282442,26.200000000000003
2024-01-01T00:00:00.000,241501055,Communauté de communes Sumène - Artense,1267.763,14244.528089887637,8.9
2019-01-01T00:00:00.000,200071538,Communauté de communes Terres de Bresse,980.579,23628.409638554214,4.15
2024-01-01T00:00:00.000,200070100,Communauté de communes du Val de Sully,1034.644,15966.728395061726,6.48
2015-01-01T00:00:00.000,242900660,Communauté de communes du Pays Fouesnantais,284.65,4907.758620689655,5.8
2015-01-01T00:00:00.000,243500741,Communauté d'agglomération Redon Agglomération,7869.326,61335.3546375682,12.83
2024-01-01T00:00:00.000,247100290,Communauté urbaine Le Creusot Montceau-les-Mines,2413.191,46496.936416184966,5.19
2023-01-01T00:00:00.000,243400819,Communauté d'agglomération Hérault-Méditerranée,2337.333,19960.145175064048,11.71
2018-01-01T00:00:00.000,200071991,Communauté de communes Retz-en-Valois,19.72,28171.428571428565,0.07000000000000002
2020-01-01T00:00:00.000,200059889,Communauté urbaine Grand Paris Seine et Oise,1436.37,17932.209737827714,8.01
2016-01-01T00:00:00.000,200043404,Communauté de communes du Sud Avesnois,1176.706,5397.733944954128,21.8
2017-01-01T00:00:00.000,200056380,Communauté d'agglomération Plaine Vallée,29.62,1180.0796812749006,2.5099999999999993
2023-01-01T00:00:00.000,200043396,Communauté d'agglomération Maubeuge Val de Sambre,1003.127,20265.19191919192,4.95
2018-01-01T00:00:00.000,200069615,Communauté de communes Bresse Haute Seille,1572.962,19860.631313131315,7.92
2013-01-01T00:00:00.000,200018406,Communauté de communes du Romorantinais et du Monestois,341.28,10279.518072289156,3.3200000000000003
2017-01-01T00:00:00.000,200068856,Communauté de communes des Hauts du Perche,1394.98,19703.10734463277,7.08
2018-01-01T00:00:00.000,200034130,Communauté de communes Gally Mauldre,181.1,4934.604904632153,3.6699999999999995
2024-01-01T00:00:00.000,244900015,Communauté urbaine Angers Loire Métropole,5858.733,32951.25421822272,17.780000000000005
2012-01-01T00:00:00.000,241700434,Communauté d'agglomération de La Rochelle,295.7,21903.7037037037,1.35
2011-01-01T00:00:00.000,200034700,Communauté d'agglomération Durance-Lubéron-Verdon Agglomération,2862.447,32198.503937007874,8.89
2018-01-01T00:00:00.000,241900133,Communauté de communes de Ventadour - Egletons - Monédières,508.72,9708.396946564886,5.239999999999999
2016-01-01T00:00:00.000,242900702,Communauté de communes du Pays Bigouden Sud,280.083,5546.198019801981,5.05
2024-01-01T00:00:00.000,200073393,Communauté de communes des Rives du Haut Allier,5975.788,49264.53421269579,12.129999999999999
2016-01-01T00:00:00.000,242401024,Communauté de communes Isle-Loue-Auvézère en Périgord,924.884,22179.47242206235,4.17
2020-01-01T00:00:00.000,200073161,Communauté de communes Touraine-Est Vallées,1133.345,12199.62325080732,9.29
2013-01-01T00:00:00.000,200036523,Communauté de communes des Bastides en Haut Agenais Périgord,1029.01,45733.77777777778,2.25
2018-01-01T00:00:00.000,200041614,Communauté de communes Aunis Sud,1926.52,39236.659877800405,4.91
2009-01-01T00:00:00.000,240100883,Communauté de communes de la Plaine de l'Ain,1642.336,28863.55008787346,5.69
2022-01-01T00:00:00.000,200067221,Communauté de communes Centre Morbihan Communauté,2102.377,27662.855263157893,7.6
2008-01-01T00:00:00.000,248200099,Communauté d'agglomération Grand Montauban,231.911,11712.676767676769,1.9799999999999998
2014-01-01T00:00:00.000,200071900,Communauté de communes Vendée Grand Littoral,948.2,35513.10861423222,2.6699999999999995
2017-01-01T00:00:00.000,200041515,Communauté de communes du Bassin de Pont-à-Mousson,302.21,11578.927203065134,2.61
2020-01-01T00:00:00.000,200039519,Communauté de communes du Quercy Blanc,3951.521,22736.024165707713,17.38
2015-01-01T00:00:00.000,200067668,"Communauté de communes de la Cléry, du Betz et de l'Ouanne",558.15,31533.898305084742,1.7700000000000002
2016-01-01T00:00:00.000,245200597,Communauté de communes des Trois Forêts,1084.37,30459.831460674155,3.5599999999999996
2011-01-01T00:00:00.000,200072023,Communauté de communes Cœur de Charente,676.69,42293.125,1.6
2013-01-01T00:00:00.000,200030658,Communauté de communes du Trièves,3569.575,14534.100162866449,24.560000000000002
2012-01-01T00:00:00.000,200056380,Communauté d'agglomération Plaine Vallée,30.34,1180.544747081712,2.57
2020-01-01T00:00:00.000,200035541,Communauté de communes des Landes d'Armagnac,929.145,16215.44502617801,5.73
2024-01-01T00:00:00.000,242000354,Communauté d'agglomération de Bastia,276.286,728.9868073878628,37.9
2009-01-01T00:00:00.000,200072106,Communauté de communes Adour Madiran,386.445,34198.672566371686,1.13
2020-01-01T00:00:00.000,245400601,Communauté de communes du Bassin de Pompey,529.18,3082.0034944670933,17.17
2012-01-01T00:00:00.000,200070118,Communauté de communes Val de Saône Centre,428.585,10608.539603960397,4.04
2017-01-01T00:00:00.000,245804497,Communauté de communes du Nivernais Bourbonnais,1497.22,14424.084778420038,10.38
2015-01-01T00:00:00.000,200070662,Communauté de communes Bretagne porte de Loire Communauté,1755.99,31245.373665480427,5.62
2012-01-01T00:00:00.000,240800847,Communauté de communes des Portes du Luxembourg,159.664,33971.063829787236,0.4699999999999999
2013-01-01T00:00:00.000,200049187,Communauté d'agglomération du Grand Verdun,319.82,11672.262773722627,2.74
2012-01-01T00:00:00.000,247000755,Communauté de communes du Pays de Luxeuil,336.225,4715.638148667602,7.13
2011-01-01T00:00:00.000,200070936,Communauté de communes Ponthieu-Marquenterre,18.56,61866.666666666664,0.03
2019-01-01T00:00:00.000,200071587,Communauté de communes Loches Sud Touraine,5578.478,114079.30470347649,4.89
2023-01-01T00:00:00.000,248100430,Communauté d'agglomération de Castres Mazamet,1888.514,12028.751592356688,15.7
2020-01-01T00:00:00.000,200069029,Communauté d'agglomération des Deux Baies en Montreuillois,486.6,24208.955223880603,2.0099999999999993
2017-01-01T00:00:00.000,200070464,Communauté de communes Cœur de Maurienne Arvan,46.339,9267.8,0.5
2019-01-01T00:00:00.000,242504355,Communauté de communes du Plateau de Russey,525.71,8001.674277016742,6.57
2015-01-01T00:00:00.000,200042901,Communauté de communes Drôme Sud Provence,1849.542,11758.054672600127,15.729999999999999
2019-01-01T00:00:00.000,200073146,Communauté de communes Cagire Garonne Salat,2200.18,18693.118096856415,11.769999999999998
2014-01-01T00:00:00.000,200067502,Communauté d'agglomération Saint-Avold Synergie,1056.473,20837.73175542406,5.069999999999999
2014-01-01T00:00:00.000,200041721,Communauté de communes de la Haute Comté,455.02,14537.38019169329,3.1300000000000003
2008-01-01T00:00:00.000,200069250,Communauté d'agglomération Troyes Champagne Métropole,85.277,53298.125,0.16
2024-01-01T00:00:00.000,200072304,Communauté de communes Vallée de l'Ubaye - Serre-Ponçon,4179.737,10462.420525657071,39.95
2013-01-01T00:00:00.000,200070365,Communauté de communes Corbières Salanque Méditerranée,908.707,7093.731459797034,12.809999999999999
2016-01-01T00:00:00.000,200071553,Communauté de communes Loire Layon Aubance,3925.63,36014.95412844037,10.9
2023-01-01T00:00:00.000,200041325,Communauté de communes du Pays Rhénan,415.0,7057.823129251701,5.88
2014-01-01T00:00:00.000,200071868,Communauté de communes des Vallées du Haut-Anjou,3044.182,48091.34281200632,6.329999999999999
2008-01-01T00:00:00.000,200066801,Communauté de communes Isigny-Omaha Intercom,1855.805,45485.416666666664,4.08
2010-01-01T00:00:00.000,248300543,Métropole Toulon-Provence-Méditerranée,281.094,2747.7419354838707,10.23
2024-01-01T00:00:00.000,200090579,Communauté de communes Terre d'Émeraude Communauté,6579.542,33029.829317269076,19.92
2017-01-01T00:00:00.000,200043123,Communauté de communes Auray Quiberon Terre Atlantique,1380.184,19439.211267605635,7.1
2015-01-01T00:00:00.000,200090504,Communauté d'agglomération Coulommiers Pays de Brie,1209.267,34849.19308357349,3.47
2010-01-01T00:00:00.000,248500563,"Communauté de communes Vendée, Sèvre, Autise",462.63,23724.615384615383,1.9500000000000002
2023-01-01T00:00:00.000,200041168,Communauté de communes de la Vallée de l'Homme,1706.526,10540.617665225447,16.19
2008-01-01T00:00:00.000,241927201,Communauté d'agglomération Tulle Agglo,323.732,34809.89247311828,0.9300000000000002
2022-01-01T00:00:00.000,246100390,Communauté de communes du Val d'Orne,3453.426,18943.642347778386,18.23
2008-01-01T00:00:00.000,200033827,Communauté de communes de Fium'Orbu Castellu,226.53,8953.754940711462,2.5300000000000002
2023-01-01T00:00:00.000,249500513,Communauté de communes du Vexin-Val de Seine,646.969,10711.407284768213,6.04
2023-01-01T00:00:00.000,200066108,Communauté de communes des Portes de Meuse,1167.567,37785.33980582525,3.0899999999999994
2019-01-01T00:00:00.000,200069615,Communauté de communes Bresse Haute Seille,1895.429,19868.228511530404,9.54
2017-01-01T00:00:00.000,200069698,Communauté de communes Mâconnais - Tournugeois,777.225,9679.016189290163,8.03
2014-01-01T00:00:00.000,200049211,Communauté de communes Conflent-Canigó,1718.623,10175.387803433985,16.89
2012-01-01T00:00:00.000,200035087,Communauté d'agglomération Terre de Provence,1256.87,8888.755304101838,14.139999999999999
2013-01-01T00:00:00.000,243800604,Communauté d'agglomération Porte de l'Isère (CAPI),514.39,11717.312072892939,4.39
2012-01-01T00:00:00.000,200040459,Communauté d'agglomération Montélimar Agglomération,974.672,14482.496285289748,6.7299999999999995
2011-01-01T00:00:00.000,200069441,Communauté de communes du Pays de Bitche,2275.159,20892.1854912764,10.890000000000002
2024-01-01T00:00:00.000,241700632,Communauté de communes de Gémozac et de la Saintonge Viticole,305.107,18833.765432098764,1.6200000000000003
2014-01-01T00:00:00.000,200071181,Communauté de communes Somme Sud-Ouest,902.919,67888.64661654134,1.33
2009-01-01T00:00:00.000,200070530,Communauté de communes du Grand Autunois Morvan,796.322,62702.51968503937,1.27
2022-01-01T00:00:00.000,240600551,Communauté d'agglomération de la Riviera Française,992.517,7218.305454545454,13.750000000000002
2014-01-01T00:00:00.000,247000706,Communauté de communes du Pays Riolais,1571.46,11289.224137931036,13.919999999999998
2012-01-01T00:00:00.000,200040277,Communauté d'agglomération Agglo du Pays de Dreux,403.856,70851.9298245614,0.57
2017-01-01T00:00:00.000,200036150,Communauté de communes des Hauts du Val de Saône,2086.11,28190.675675675673,7.4
2024-01-01T00:00:00.000,200067916,Communauté de communes Cœur de Loire,7397.514,42538.89591719379,17.39
2016-01-01T00:00:00.000,200069839,Communauté de communes de la Côte d'Albâtre,128.2,32049.999999999996,0.39999999999999997
2017-01-01T00:00:00.000,200041994,Communauté de communes Haut Val de Sèvre,254.57,24957.8431372549,1.0200000000000002
2008-01-01T00:00:00.000,243000569,"Communauté de communes Rhony, Vistre, Vidourle",473.633,2440.1494075218957,19.41
2021-01-01T00:00:00.000,200067114,Communauté d'agglomération de l'Auxerrois,4242.604,22736.355841371922,18.659999999999997
2019-01-01T00:00:00.000,200070803,Communauté de communes des Coteaux du Val d'Arros,642.26,13297.308488612836,4.83
2010-01-01T00:00:00.000,200069532,Communauté d'agglomération Lisieux Normandie,3069.6,60784.158415841586,5.05
2014-01-01T00:00:00.000,200040814,Communauté de communes Briance Sud Haute Vienne,583.95,18305.642633228843,3.19
2017-01-01T00:00:00.000,244900809,Communauté de communes Anjou Bleu Communauté,5014.47,47847.99618320611,10.479999999999999
2010-01-01T00:00:00.000,242900744,Communauté de communes Poher communauté,237.11,19277.235772357726,1.2299999999999998
2021-01-01T00:00:00.000,200015162,Communauté de communes de l'Oriente,2232.207,13873.256681168428,16.089999999999996
2023-01-01T00:00:00.000,243301405,Communauté de communes du Val de l'Eyre,6.521,3105.2380952380954,0.21
2022-01-01T00:00:00.000,200069169,Communauté de communes Dômes Sancy Artense,4955.316,40650.66447908121,12.19
2022-01-01T00:00:00.000,243200417,Communauté de communes de la Tenarèze,7969.472,37770.00947867298,21.1
2018-01-01T00:00:00.000,200017846,Communauté d'agglomération Étampois Sud Essonne,2190.677,36450.53244592346,6.01
2015-01-01T00:00:00.000,243000650,Communauté de communes Terre de Camargue,1414.621,7318.266942576308,19.329999999999995
2020-01-01T00:00:00.000,247400724,Communauté de communes du Pays Rochois,234.28,4370.895522388059,5.36
2015-01-01T00:00:00.000,200041788,Communauté d'agglomération du Pays Nord Martinique,233.6,10382.222222222223,2.25
2012-01-01T00:00:00.000,245100615,Communauté de communes de la Grande Vallée de la Marne,119.052,7348.888888888888,1.6200000000000003
2017-01-01T00:00:00.000,200027100,Communauté de communes Méditerranée Porte des Maures,1487.73,6193.713572023314,24.02
2024-01-01T00:00:00.000,200040475,Communauté de communes LBN Communauté,1459.845,33714.66512702079,4.33
2022-01-01T00:00:00.000,200067486,Communauté de communes Bouzonvillois-Trois Frontières,2066.162,17261.169590643272,11.97
2013-01-01T00:00:00.000,200006716,Communauté de communes du Nogentais,366.26,19905.434782608696,1.84
2022-01-01T00:00:00.000,247600505,Communauté de communes Campagne-de-Caux,255.897,13397.748691099478,1.91
2018-01-01T00:00:00.000,200071033,Communauté de communes Jabron-Lure-Vançon-Durance,4870.868,7595.303290191799,64.13
2017-01-01T00:00:00.000,200040350,Communauté de communes Bugey Sud,3028.293,18090.161290322583,16.74
2019-01-01T00:00:00.000,200018083,Communauté de communes de Desvres-Samer,699.0,16843.3734939759,4.15
2014-01-01T00:00:00.000,244500542,Communauté de communes de la Plaine du Nord Loiret,224.045,23338.020833333336,0.9599999999999999
2018-01-01T00:00:00.000,240700302,Communauté de communes du Pays Beaume-Drobie,794.512,2699.667006455997,29.43
2022-01-01T00:00:00.000,200073393,Communauté de communes des Rives du Haut Allier,5846.986,49258.51727042966,11.87
2020-01-01T00:00:00.000,200034882,Communauté de communes Pays du Mont-Blanc,5.3,8833.333333333334,0.06
2011-01-01T00:00:00.000,249740077,Communauté d'agglomération CIVIS (Communauté Intercommunale des Villes Solidaires),49.682,6805.753424657534,0.73
2019-01-01T00:00:00.000,200000628,Communauté de communes Rhône Lez Provence,649.024,5458.570227081581,11.89
2021-01-01T00:00:00.000,241500255,Communauté de communes du Pays Gentiane,1439.357,26654.759259259255,5.400000000000001
2017-01-01T00:00:00.000,200070985,Communauté de communes de l'Est de la Somme,187.713,21091.34831460674,0.89
2010-01-01T00:00:00.000,200040137,Communauté de communes des Lacs de Champagne,338.63,29967.256637168142,1.13
2017-01-01T00:00:00.000,200067791,Communauté d'agglomération L'agglo Foix-Varilhes,3368.471,14632.801911381408,23.019999999999996
2020-01-01T00:00:00.000,247400666,Communauté de communes des Quatre Rivières,490.02,3597.797356828194,13.62
2018-01-01T00:00:00.000,249500109,Communauté d'agglomération de Cergy-Pontoise,91.05,1225.4374158815613,7.43
2023-01-01T00:00:00.000,243100781,Communauté de communes Le Grand Ouest Toulousain,834.104,4654.598214285714,17.920000000000005
2014-01-01T00:00:00.000,200067288,Communauté de communes du Béarn des Gaves,380.17,25011.184210526317,1.52
2008-01-01T00:00:00.000,241200658,Communauté de communes du Pays de Salars,894.806,19201.845493562232,4.66
2017-01-01T00:00:00.000,200070761,Communauté de communes Ambert Livradois Forez,1355.634,32354.033412887824,4.19
2019-01-01T00:00:00.000,246800551,Communauté de communes de la Vallée de Kaysersberg,2598.35,5253.437120905783,49.46
2017-01-01T00:00:00.000,200036523,Communauté de communes des Bastides en Haut Agenais Périgord,5413.986,45764.88588334742,11.83
2008-01-01T00:00:00.000,200036069,Communauté de communes du Pays de Mortagne au Perche,575.562,28213.823529411762,2.0400000000000005
2012-01-01T00:00:00.000,200072015,Communauté d'agglomération Annonay Rhône Agglo,1078.981,9333.745674740483,11.560000000000002
2008-01-01T00:00:00.000,200043156,Communauté de communes du Pays Rethélois,445.89,74315.0,0.6
2009-01-01T00:00:00.000,246000913,Communauté de communes du Pays de Bray,445.181,15351.068965517243,2.8999999999999995
2021-01-01T00:00:00.000,200067122,Communauté de communes du Pays de Lafrançaise,1954.146,11179.324942791762,17.48
2016-01-01T00:00:00.000,200040814,Communauté de communes Briance Sud Haute Vienne,597.519,18328.803680981597,3.26
2014-01-01T00:00:00.000,247000664,Communauté de communes du Pays de Lure,338.99,5774.9574105621805,5.87
2013-01-01T00:00:00.000,242000495,Communauté de communes de l'Alta Rocca,130.89,4976.806083650189,2.6300000000000003
2009-01-01T00:00:00.000,200066116,Communauté de communes Argonne-Meuse,578.69,27296.69811320755,2.12
2024-01-01T00:00:00.000,200070530,Communauté de communes du Grand Autunois Morvan,1868.026,62685.43624161074,2.98
2021-01-01T00:00:00.000,200096642,Communauté de communes Gérardmer Hautes Vosges,505.97,1545.8906202260926,32.73
2014-01-01T00:00:00.000,200067890,Communauté de communes Morvan Sommets et Grands Lacs,1454.429,36728.00505050505,3.9600000000000004
2020-01-01T00:00:00.000,242900702,Communauté de communes du Pays Bigouden Sud,681.153,5542.3352318958505,12.290000000000001
2022-01-01T00:00:00.000,244400610,Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),3334.682,15546.30303030303,21.449999999999996
2016-01-01T00:00:00.000,200027217,Communauté de communes Sarlat-Périgord Noir,183.355,5857.987220447284,3.1300000000000003
2022-01-01T00:00:00.000,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),502.72,35653.90070921986,1.41
2008-01-01T00:00:00.000,200067122,Communauté de communes du Pays de Lafrançaise,284.106,11185.275590551182,2.5399999999999996
2010-01-01T00:00:00.000,242900751,Communauté de communes du Pays de Landivisiau,800.898,26966.262626262625,2.97
2008-01-01T00:00:00.000,243100781,Communauté de communes Le Grand Ouest Toulousain,60.484,4652.615384615385,1.3
2009-01-01T00:00:00.000,200070688,Communauté de communes Couesnon Marches de Bretagne,694.177,28685.0,2.42
2016-01-01T00:00:00.000,243301264,Communauté de communes de Montesquieu,695.027,4161.838323353294,16.7
2023-01-01T00:00:00.000,200027076,Communauté de communes Arnon Boischaut Cher,1768.04,21827.654320987655,8.1
2010-01-01T00:00:00.000,246600415,Communauté de communes Roussillon-Conflent,826.949,4987.629674306394,16.579999999999995
2021-01-01T00:00:00.000,200038990,Communauté de communes de Saint-Méen Montauban,985.73,26569.54177897574,3.71
2009-01-01T00:00:00.000,248500563,"Communauté de communes Vendée, Sèvre, Autise",295.826,23666.08,1.25
2019-01-01T00:00:00.000,200069300,Communauté d'agglomération Tarbes-Lourdes-Pyrénées,1117.398,23573.797468354427,4.74
2015-01-01T00:00:00.000,245614383,Communauté de communes Questembert Communauté,865.693,17559.695740365114,4.93
2022-01-01T00:00:00.000,248300410,Communauté de communes de la Vallée du Gapeau,196.15,883.1607384061233,22.21
2012-01-01T00:00:00.000,200071496,Communauté de communes du Bocage Bourbonnais,3690.176,53096.05755395683,6.95
2010-01-01T00:00:00.000,200096675,Communauté de communes Baud Communauté,230.08,14380.0,1.6
2024-01-01T00:00:00.000,200041150,Communauté de communes Terrassonnais Haut Périgord Noir,2176.253,20338.813084112153,10.7
2012-01-01T00:00:00.000,200042703,Communauté de communes de l'Argonne Champenoise,285.22,51858.181818181816,0.55
2010-01-01T00:00:00.000,240100883,Communauté de communes de la Plaine de l'Ain,336.632,28771.965811965816,1.1699999999999997
2024-01-01T00:00:00.000,200042604,"Communauté de communes de Granville, Terre et Mer",2294.274,17367.70628311885,13.21
2018-01-01T00:00:00.000,243600319,Communauté de communes Brenne - Val de Creuse,3522.82,51958.997050147496,6.779999999999999
2008-01-01T00:00:00.000,245300389,Communauté de communes du Bocage Mayennais,484.23,43624.32432432433,1.1099999999999999
2021-01-01T00:00:00.000,247800618,Communauté de communes Cœur d'Yvelines,506.66,12892.111959287531,3.93
2016-01-01T00:00:00.000,248500506,Communauté de communes de Vie et Boulogne,1175.91,35741.94528875381,3.2899999999999996
2012-01-01T00:00:00.000,200042935,Communauté d'agglomération Haut - Bugey Agglomération,1395.63,13696.074582924439,10.189999999999998
2018-01-01T00:00:00.000,200018166,Communauté de communes Le Grésivaudan,949.99,11418.149038461539,8.32
2017-01-01T00:00:00.000,244500419,Communauté de communes des Quatre Vallées,187.37,20366.304347826088,0.9199999999999999
2024-01-01T00:00:00.000,200071298,Communauté de communes des Terres du Lauragais,8887.335,48724.42434210527,18.239999999999995
2012-01-01T00:00:00.000,242010056,Communauté d'agglomération du Pays Ajaccien,423.567,7094.9246231155785,5.969999999999999
2010-01-01T00:00:00.000,244301131,Communauté de communes Loire et Semène,142.31,4681.25,3.04
2019-01-01T00:00:00.000,248400160,Communauté de communes Aygues-Ouvèze en Provence (CCAOP),1635.68,7818.738049713193,20.92
2018-01-01T00:00:00.000,200039865,Metz Métropole,668.2,16417.690417690417,4.07
2020-01-01T00:00:00.000,200036069,Communauté de communes du Pays de Mortagne au Perche,2481.446,28134.308390022674,8.82
2015-01-01T00:00:00.000,200070761,Communauté de communes Ambert Livradois Forez,1133.737,32392.485714285714,3.5000000000000004
2021-01-01T00:00:00.000,200069961,Communauté de communes du Grand Châteaudun,922.72,60705.26315789474,1.52
2018-01-01T00:00:00.000,241000488,Communauté de communes de l'Orvin et de l'Ardusson,936.52,37311.55378486056,2.51
2016-01-01T00:00:00.000,200035814,Communauté d'agglomération Flers Agglo,2257.89,37631.5,6.0
2023-01-01T00:00:00.000,245501184,Communauté de communes du Pays de Revigny-sur-Ornain,521.81,11102.340425531913,4.7
2018-01-01T00:00:00.000,200034411,Communauté de communes du Piémont Cévenol,1569.629,12139.435421500386,12.93
2015-01-01T00:00:00.000,200067460,Communauté de communes Loudéac Communauté - Bretagne Centre,2093.441,81141.12403100774,2.58
2019-01-01T00:00:00.000,243000643,Communauté d'agglomération de Nîmes Métropole,6209.518,28575.78462954441,21.73
2009-01-01T00:00:00.000,244000774,Communauté de communes du Pays de Villeneuve en Armagnac Landais,199.88,9126.940639269407,2.19
2019-01-01T00:00:00.000,200066868,Communauté de communes Presqu'île de Crozon-Aulne maritime,1607.498,10141.943217665616,15.850000000000001
2010-01-01T00:00:00.000,200067650,Communauté de communes Houve-Pays Boulageois,417.46,18150.434782608696,2.3
2022-01-01T00:00:00.000,200042174,Communauté d'agglomération Lorient Agglomération,3633.424,31322.620689655174,11.6
2010-01-01T00:00:00.000,200070183,Communauté de communes des Terres du Val de Loire,372.537,45992.22222222221,0.8100000000000002
2023-01-01T00:00:00.000,246900757,Communauté de communes de la Vallée du Garon (CCVG),343.555,1272.8973693960727,26.99
2021-01-01T00:00:00.000,200067841,Communauté de communes de l'Alsace Bossue,7858.32,21147.25511302476,37.16
2016-01-01T00:00:00.000,246800585,Communauté de communes de la Vallée de Munster,226.9,4493.0693069306935,5.05
2016-01-01T00:00:00.000,200066728,Communauté de communes Vallées de l'Orne et de l'Odon,459.434,10861.323877068557,4.23
2017-01-01T00:00:00.000,241200658,Communauté de communes du Pays de Salars,3052.71,19199.43396226415,15.900000000000002
2017-01-01T00:00:00.000,200010700,Communauté d'agglomération Caux Seine Agglo,846.415,32183.079847908743,2.6300000000000003
2014-01-01T00:00:00.000,200072825,Communauté de communes Mirebellois et Fontenois,488.03,27887.42857142857,1.7500000000000002
2014-01-01T00:00:00.000,200069623,Communauté de communes Champagnole Nozeroy Jura,1043.85,27615.079365079364,3.78
2020-01-01T00:00:00.000,241400860,Communauté de communes Cœur de Nacre,74.58,4166.480446927374,1.79
2021-01-01T00:00:00.000,200067593,Communauté de communes Marche et Combraille en Aquitaine,2243.355,63551.13314447593,3.53
2022-01-01T00:00:00.000,200034692,Communauté d'agglomération du Gard Rhodanien,4020.613,18876.117370892018,21.3
2017-01-01T00:00:00.000,200070894,Communauté de communes de Gevrey-Chambertin et de Nuits-Saint-Georges,1708.955,22755.72569906791,7.51
2016-01-01T00:00:00.000,200071587,Communauté de communes Loches Sud Touraine,4084.89,114103.07262569832,3.58
2017-01-01T00:00:00.000,200072643,Communauté de communes Cœur et Coteaux du Comminges,6794.97,57244.903117101945,11.87
