name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,poverty_rate_50_plus,poverty_rate_30_minus,library_distance,library_distance_and_mjc,public_service_distance,public_service_distance_and_ml,menseul_rate,menseul_rate_50_plus,fammono_rate,fammono_rate_25_minus,obstacle_to_mobility_rate,unemployement_rate,unemployement_rate_50_plus,unemployement_rate_25_minus,foreigners_rate,foreigners_rate_55_plus,foreigners_rate_25_minus,social_assistance_rate,aah_rate,older_65_rate,older_75_rate,nscol15p_rate,nscol15p_rate_50_plus,nscol15p_rate_15_25_year,neet_16_25_year_rate,total,population,population_density,area,is_zrr,number_of_qpv,percentage_of_qpv,digital_mediation_center_count,france_services_center_count,conseillers_numerique_center_count,aidants_connect_center_count,aging_index
CA Pays d'Issoire,epci,200070407,5.015743306447343,6.193155544573678,5.235531866075998,3.0,3.8054501491378243,6.732857974902487,4.224324467427946,8.36280202615648,4.995481741647399,6.579078345893857,8.581355124516847,5.796872518046559,5.72669831800773,5.85993399106938,5.927460774104731,8.493884466721969,4.354542085105632,3.9182830618260116,3.8874141795654706,6.202650946892815,5.3682733546303325,5.078840078363544,6.097477894068021,7.270707213328862,5.997405531336592,5.773028115568577,5.026968354542085,5.026968354542085,5.661899635160723,56661,55.0,1030.0,True,0,0.0,9,2,2,0,106.0
CC Loir-Lucé-Bercé,epci,200070373,4.708225035633436,6.849333445124508,6.609499455018026,5.0,5.0,5.815083424163662,5.985369330091389,5.460425924373271,7.31177161063134,6.858388530225539,7.5777228137838515,4.6076968223358765,7.017523266538107,8.07638131969481,6.948562086023308,8.05370168525195,9.254380816634526,3.8645929403873565,2.396285738240966,7.153307621363293,5.602079315838014,5.355495933596043,8.21141108409491,8.622956317598726,8.973505491741427,8.789678879852435,10.0,8.508761633269053,6.736147875768066,23855,44.0,542.0,True,0,0.0,6,3,2,0,154.0
CC Corbières Salanque Méditerranée,epci,200070365,7.253311705866451,6.562494367847166,7.952374515634856,7.0,10.0,5.08560872307831,2.5472199693610884,5.681670721816707,3.5752455618635666,4.779535009462017,3.9863476615301434,6.760430747048752,8.73443272956655,5.8546003424348925,8.988285122105074,9.617013607281248,10.0,6.272551139947733,6.8072001441831125,8.38181490492926,8.674551680634405,7.636793728034604,5.706136793728034,6.804541768045418,6.537217265927728,4.350995764621069,9.617013607281248,10.0,6.97026384222248,22195,39.0,569.0,True,0,0.0,3,2,1,0,91.0
CC Haute-Maurienne Vanoise,epci,200070340,8.682906976744187,9.908837209302325,5.99546511627907,8.0,1.0,7.063023255813953,8.008139534883721,4.871744186046512,5.872906976744186,7.665581395348838,5.598255813953489,4.684418604651163,1.0,9.583953488372092,2.1645348837209304,2.4311627906976745,3.5045348837209302,6.459418604651162,7.999186046511628,8.741860465116279,2.4755813953488373,2.3163953488372093,6.544883720930232,7.660348837209303,5.871162790697674,5.392906976744186,3.0733720930232558,3.715581395348837,5.581648671096346,8600,8.0,1075.0,True,0,0.0,1,0,0,0,123.0
CC des Savoir-Faire,epci,200070332,4.221496243057825,8.13296308395949,3.8117608624632475,5.0,4.0,5.6840901666122186,8.187520418163999,5.833518458020255,5.330218882718066,7.400653381247958,9.2203201568115,4.626461940542306,6.0,8.81391702058151,5.841489709245344,7.3178046390068605,5.0,4.260895132309702,4.069389088533159,4.8390721986279,5.273244037896112,7.647108787977785,8.719764782750735,7.206076445606011,9.47781770663182,9.624240444299248,6.476706958510291,6.0,6.357733233770476,15305,18.0,850.0,True,0,0.0,3,3,0,0,176.0
CC du Territoire de Lunéville à Baccarat,epci,200070324,3.6651836724770863,6.193688765711229,6.558383779447159,3.0,9.438139693190383,5.728855177108405,9.240901465976224,3.57107431988914,2.214766732307393,6.274451170592955,8.179101937616998,6.89181435830112,9.232708530863297,6.349330221476674,7.03726934578076,6.287141711034935,9.0,3.9482896944059513,4.380886392920526,6.709284516081978,6.48243502783653,6.943670532176112,5.807283689495053,7.9382004716407755,7.136484088201687,6.686990980477962,8.08171054870785,8.438139693190383,6.47914951846102,41138,90.0,457.0,False,2,2.0,11,2,9,0,104.0
"CC Entre Arroux, Loire et Somme",epci,200070316,8.272905438510534,7.9266402387421495,4.042403456416196,4.0,3.0,5.567458019687319,7.300877466482562,8.13308984009621,5.582290321143824,6.925259453921874,8.049351921963387,4.213175359672175,4.524030110017371,7.839739877956439,5.523361988330141,7.8334149926506615,6.666829985301323,5.803394058171128,7.067079417397888,7.797247338648613,5.674758362656452,5.872032426172553,9.019509153267116,8.907710124270634,9.491737561801257,9.547191661841344,8.572090330052113,6.452184757917242,6.771634416538874,22454,25.0,898.0,True,0,0.0,11,4,0,0,196.0
CA Mâconnais Beaujolais Agglomération,epci,200070308,6.567705593266011,5.257862522936368,5.742509591572248,4.734926154517342,6.734926154517342,3.964353996381507,1.2577598706581294,3.9285026882065366,1.9390630413303735,6.357602042780337,7.692723236626333,6.270167964790269,4.846932621610871,3.4264560584091464,5.241181527722531,6.675990915273376,6.500417024880346,6.797954653356088,7.9702821654498095,8.761898040624638,5.800289992686025,6.962904032951381,5.671294573543942,7.6091771136745665,5.131561726098059,3.738980919507782,5.906034670806975,6.621970153850102,5.6468367517153,77943,260.0,299.0,False,4,3.0,16,3,2,0,96.0
CC Coeur du Pays Haut,epci,200070290,5.643416186462544,5.661907628795046,6.927367334652103,6.0,7.0,5.488604111120668,8.0,5.113227831770878,3.328373613141825,4.984131762277458,7.2732863163326735,6.006020469596629,7.197213382643846,6.098907714801754,6.5482927668358135,8.155887159198418,8.212092543218372,6.933301797540208,7.858819987959061,8.882987873054098,6.561193773114303,4.107508385654081,4.846263008514664,7.137438720220177,7.928098391674551,9.586522748774405,5.217252945729767,7.212092543218371,6.568221749867919,23254,109.0,213.0,False,0,0.0,3,1,2,0,81.0
CC Lavalette Tude Dronne,epci,200070282,6.791968548160629,7.2588598708228025,6.267452962650941,7.0,10.0,7.498848638023027,7.066554338668913,5.7312552653748945,5.152597584948048,6.43201347935973,6.422240943555181,5.934962089300758,10.0,8.149957877000842,6.275372086492558,7.144509969109801,7.0,7.706823925863522,9.403819151923617,6.961078348778433,6.736253861274923,7.67379949452401,8.63920247121595,7.950407188991856,7.79657399606852,5.413254703734906,9.0,8.0,7.335993099851566,17805,23.0,774.0,True,0,0.0,15,4,13,0,170.0
"CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière",epci,200070233,7.594777265745008,5.312667690732207,1.8450998463901689,1.0,1.0,3.70715821812596,9.0,9.43795186891961,7.175647721454173,4.058044034818228,2.6968151561699947,2.806267281105991,1.3530568356374808,3.9543881208397336,2.6295340501792115,2.9078750640040965,1.0,2.6474347158218126,1.562068612391193,5.887475678443421,1.4142549923195085,1.526963645673323,3.102836661546339,4.89921146953405,4.896487455197133,8.095279057859702,1.3210445468509984,1.0,3.7082978567771194,48828,127.0,384.0,False,0,0.0,2,2,0,0,60.0
CC des Terres du Val de Loire,epci,200070183,5.576063328001313,5.698412698412699,4.188322874369386,1.0,1.0,4.757967269595176,3.4318731799351956,6.664103195110947,5.790082441245232,4.291600016406218,3.943706164636397,4.8636028054632705,5.042451088962717,5.147020220663632,4.210061113161888,3.5017226528854435,4.026988228538616,5.549874902588081,5.820085312333374,8.086891431852672,2.150547557524302,2.0215741766129365,5.434969853574505,6.509269513145482,5.304848037406177,5.172388335179033,4.831446618268323,3.362803002337886,4.549238429221819,48762,73.0,667.0,False,0,0.0,8,4,3,0,83.0
CC Terres de Perche,epci,200070167,6.439354612416696,6.593546124166959,5.617397404419502,9.0,6.0,5.509645738337426,7.0535250789196775,7.270431427569274,6.654787793756577,6.057593826727464,6.956787092248334,5.414380918975798,8.46776569624693,7.46804629954402,6.180007015082428,6.701648544370396,8.46776569624693,4.949982462293932,4.916871273237461,7.23949491406524,4.631217116801122,4.55313924938618,6.996702911259208,8.271834444054718,8.435847071203087,8.092949842160646,10.0,8.46776569624693,6.87173172320489,14255,38.0,375.0,True,0,0.0,3,2,2,0,102.0
CC Cœur de Beauce,epci,200070159,5.553978547249073,5.464170643174681,3.73930421305926,8.0,1.0,6.73624536074065,5.960030996370162,6.3038459969819325,6.602512337371018,4.902279864594804,4.483298666340389,4.09951466209878,1.5813858640238183,8.062645295485133,5.824095599331131,7.898119825441494,5.796729067253966,5.199681879358865,6.283576002283943,7.409233655532444,3.0502875321179492,2.075206982340226,4.803947958725886,6.595252661201517,8.102084098046413,8.983767690362576,8.211020025286512,4.637383253803173,5.619985667091991,24519,25.0,980.0,True,0,0.0,5,2,4,0,77.0
CC Lyons Andelle,epci,200070142,8.471089499783352,8.010687978431466,5.354436473929999,8.0,2.0,4.717442588223966,3.6668431948389584,3.119397236531703,2.4491839584035433,4.243897742044196,4.518655818208079,5.062490972991189,4.631072167926436,6.182273361898801,6.05666554330557,5.3155360839632175,7.0,2.6644359924895284,2.527273602619036,4.7012661884358,3.996629916710799,4.36324683452891,4.885320880073179,5.816908189302393,7.9716913003707095,9.073660391892542,8.176977516730057,5.0,5.284895836915481,20771,75.0,276.0,False,0,0.0,3,1,2,0,84.0
CC Seine et Aube,epci,200070126,4.923931203931204,5.577592137592138,4.246584766584767,10.0,6.0,5.452972972972973,2.5486977886977886,7.601572481572481,5.857690417690418,4.9172481572481574,4.937690417690417,4.475184275184275,5.0,7.341130221130221,6.816019656019656,10.0,6.0,3.426732186732187,4.361769041769041,5.463194103194104,3.842751842751843,3.6114987714987716,5.410515970515971,6.2975921375921375,8.531498771498772,9.844127764127764,7.0,4.0,5.8387855387855385,10175,26.0,391.0,True,0,0.0,2,1,1,0,89.0
CC Val de Saône Centre,epci,200070118,7.541532924812762,5.031368543915962,3.063661122458905,8.0,1.0,4.332555198910612,1.728674253477288,4.999513665985799,3.2024608501118568,3.608160684758292,3.5808287131601984,4.720357941834452,6.214765100671141,3.706205622021204,2.8436436144343937,2.9158642155432353,1.0,4.028547806633596,4.747252212819765,6.7477871802353855,1.8696624841941445,2.005544207761891,4.136854391596148,5.233197159809357,4.600087540122556,4.610008754012256,5.6752261453166035,1.1839801575722206,4.0117050175775,20562,130.0,158.0,False,0,0.0,12,1,11,0,71.0
CC du Val de Sully,epci,200070100,6.614631172525909,6.985043690306848,5.9289981711034345,8.0,2.0,5.103718756350335,2.995895143263564,5.267953667953668,6.764275553749238,5.620239788660841,5.562609225767121,5.086811623653729,4.684576305628937,6.729567161146108,5.513879292826661,6.375370859581386,4.960902255639097,6.097297297297297,7.348099979678927,8.458199552936396,3.4901036374720587,2.5779719569193253,5.984799837431416,7.234505181873603,6.989189189189189,7.067953667953668,5.996220280430807,5.855395244868929,5.760507446221731,24605,41.0,600.0,False,1,6.0,3,1,3,0,94.0
CA du Libournais,epci,200070092,7.238215931533904,5.607899934167215,5.967972350230415,5.537788018433179,7.07557603686636,5.072756199253895,2.507658547289884,4.766984858459513,3.0064625850340136,5.625137151634847,6.6636273864384465,7.063232389730086,8.461751152073733,4.918959842001317,7.495227123107307,8.277090190915075,8.696829054202325,6.2259052007899935,5.473151195962256,8.755913978494624,6.93035988588984,6.164395435593592,5.537557603686636,6.991759929778363,6.601316655694536,5.113550581522932,9.032159315339038,8.64237436910248,6.408986175115209,91145,159.0,573.0,False,1,2.0,9,1,5,0,89.0
CC Communauté Bray-Eawy,epci,200070068,6.388426791897162,6.349982090977832,5.118040354996618,4.0,2.0,5.7353842480200585,5.612806940741035,7.092569745691885,6.831615393799498,4.226927209774346,5.290603733036177,5.30341863334262,7.1259601225773075,6.92342898077765,5.620686910494687,3.0600151231742747,5.562462689537151,2.350459664902296,1.891869303936005,4.4452580889083455,4.783062044812353,6.404544911847813,5.426752099335376,6.303179846380387,7.880964699327417,9.664822700680542,6.750467624467704,4.749950252716202,5.460487864505454,25127,51.0,492.0,True,0,0.0,3,2,1,0,89.0
