annee,lieu,type_lieu,valeur,territoryid
2025,CC de Saint-Flour,Aire de covoiturage,7.0,200066660
2025,CC de Saint-Méen Montauban,Supermarché,0.0,200038990
2025,CC de Saint-Méen Montauban,Sortie d'autoroute,0.0,200038990
2025,CC de Saint-Méen Montauban,Parking relais,0.0,200038990
2025,CC de Saint-Méen Montauban,Parking,0.0,200038990
2025,CC de Saint-Méen Montauban,Délaissé routier,0.0,200038990
2025,CC de Saint-Méen Montauban,Auto-stop,0.0,200038990
2025,CC de Saint-Méen Montauban,Aire de covoiturage,4.0,200038990
2025,"CC des Albères, de la Côte Vermeille et de l'Illibéris",Supermarché,0.0,200043602
2025,"CC des Albères, de la Côte Vermeille et de l'Illibéris",Sortie d'autoroute,0.0,200043602
2025,"CC des Albères, de la Côte Vermeille et de l'Illibéris",Parking relais,0.0,200043602
2025,"CC des Albères, de la Côte Vermeille et de l'Illibéris",Parking,0.0,200043602
2025,"CC des Albères, de la Côte Vermeille et de l'Illibéris",Délaissé routier,0.0,200043602
2025,"CC des Albères, de la Côte Vermeille et de l'Illibéris",Auto-stop,0.0,200043602
2025,"CC des Albères, de la Côte Vermeille et de l'Illibéris",Aire de covoiturage,8.0,200043602
2025,CC des Aspres,Supermarché,0.0,246600449
2025,CC des Aspres,Sortie d'autoroute,0.0,246600449
2025,CC des Aspres,Parking relais,0.0,246600449
2025,CC des Aspres,Parking,0.0,246600449
2025,CC des Aspres,Délaissé routier,0.0,246600449
2025,CC des Aspres,Auto-stop,0.0,246600449
2025,CC des Aspres,Aire de covoiturage,4.0,246600449
2025,CC de Saulieu-Morvan,Supermarché,0.0,242101442
2025,CC de Saulieu-Morvan,Sortie d'autoroute,0.0,242101442
2025,CC de Saulieu-Morvan,Parking relais,0.0,242101442
2025,CC de Saulieu-Morvan,Parking,0.0,242101442
2025,CC de Saulieu-Morvan,Délaissé routier,0.0,242101442
2025,CC de Saulieu-Morvan,Auto-stop,0.0,242101442
2025,CC de Saulieu-Morvan,Aire de covoiturage,1.0,242101442
2025,CC des Ballons des Hautes-Vosges,Supermarché,0.0,200033868
2025,CC des Ballons des Hautes-Vosges,Sortie d'autoroute,0.0,200033868
2025,CC des Ballons des Hautes-Vosges,Parking relais,0.0,200033868
2025,CC des Ballons des Hautes-Vosges,Parking,0.0,200033868
2025,CC des Ballons des Hautes-Vosges,Délaissé routier,0.0,200033868
2025,CC des Ballons des Hautes-Vosges,Auto-stop,0.0,200033868
2025,CC des Ballons des Hautes-Vosges,Aire de covoiturage,0.0,200033868
2025,CC des Baronnies en Drôme Provençale,Supermarché,0.0,200068229
2025,CC des Baronnies en Drôme Provençale,Sortie d'autoroute,0.0,200068229
2025,CC des Baronnies en Drôme Provençale,Parking relais,0.0,200068229
2025,CC des Baronnies en Drôme Provençale,Parking,0.0,200068229
2025,CC des Baronnies en Drôme Provençale,Délaissé routier,0.0,200068229
2025,CC des Baronnies en Drôme Provençale,Auto-stop,0.0,200068229
2025,CC des Baronnies en Drôme Provençale,Aire de covoiturage,0.0,200068229
2025,CC des Bastides Dordogne-Périgord,Supermarché,0.0,200034833
2025,CC des Bastides Dordogne-Périgord,Sortie d'autoroute,0.0,200034833
2025,CC des Bastides Dordogne-Périgord,Parking relais,0.0,200034833
2025,CC des Bastides Dordogne-Périgord,Parking,0.0,200034833
2025,CC des Bastides Dordogne-Périgord,Délaissé routier,0.0,200034833
2025,CC des Bastides Dordogne-Périgord,Auto-stop,0.0,200034833
2025,CC des Bastides Dordogne-Périgord,Aire de covoiturage,0.0,200034833
2025,CC des Bastides en Haut Agenais Périgord,Supermarché,0.0,200036523
2025,CC des Bastides en Haut Agenais Périgord,Sortie d'autoroute,0.0,200036523
2025,CC des Bastides en Haut Agenais Périgord,Parking relais,0.0,200036523
2025,CC des Bastides en Haut Agenais Périgord,Parking,0.0,200036523
2025,CC des Bastides en Haut Agenais Périgord,Délaissé routier,0.0,200036523
2025,CC des Bastides en Haut Agenais Périgord,Auto-stop,0.0,200036523
2025,CC des Bastides en Haut Agenais Périgord,Aire de covoiturage,1.0,200036523
2025,CC des Campagnes de l'Artois,Supermarché,0.0,200069482
2025,CC des Campagnes de l'Artois,Sortie d'autoroute,0.0,200069482
2025,CC des Campagnes de l'Artois,Parking relais,0.0,200069482
2025,CC des Campagnes de l'Artois,Parking,0.0,200069482
2025,CC des Campagnes de l'Artois,Délaissé routier,0.0,200069482
2025,CC des Campagnes de l'Artois,Auto-stop,0.0,200069482
2025,CC des Campagnes de l'Artois,Aire de covoiturage,1.0,200069482
2025,CC des Causses à l'Aubrac,Supermarché,0.0,200068484
2025,CC des Causses à l'Aubrac,Sortie d'autoroute,0.0,200068484
2025,CC des Causses à l'Aubrac,Parking relais,0.0,200068484
2025,CC des Causses à l'Aubrac,Parking,1.0,200068484
2025,CC des Causses à l'Aubrac,Délaissé routier,0.0,200068484
2025,CC des Causses à l'Aubrac,Auto-stop,0.0,200068484
2025,CC des Causses à l'Aubrac,Aire de covoiturage,1.0,200068484
2025,CC des Cévennes au Mont Lozère,Supermarché,0.0,200069136
2025,CC des Cévennes au Mont Lozère,Sortie d'autoroute,0.0,200069136
2025,CC des Cévennes au Mont Lozère,Parking relais,0.0,200069136
2025,CC des Cévennes au Mont Lozère,Parking,0.0,200069136
2025,CC des Cévennes au Mont Lozère,Délaissé routier,0.0,200069136
2025,CC des Cévennes au Mont Lozère,Auto-stop,0.0,200069136
2025,CC des Cévennes au Mont Lozère,Aire de covoiturage,10.0,200069136
2025,CC des Cévennes Gangeoises et Suménoises,Supermarché,0.0,243400736
2025,CC des Cévennes Gangeoises et Suménoises,Sortie d'autoroute,0.0,243400736
2025,CC des Cévennes Gangeoises et Suménoises,Parking relais,0.0,243400736
2025,CC des Cévennes Gangeoises et Suménoises,Parking,0.0,243400736
2025,CC des Cévennes Gangeoises et Suménoises,Délaissé routier,0.0,243400736
2025,CC des Cévennes Gangeoises et Suménoises,Auto-stop,43.0,243400736
2025,CC des Cévennes Gangeoises et Suménoises,Aire de covoiturage,10.0,243400736
2025,CC des Coëvrons,Supermarché,0.0,200033298
2025,CC des Coëvrons,Sortie d'autoroute,0.0,200033298
2025,CC des Coëvrons,Parking relais,0.0,200033298
2025,CC des Coëvrons,Parking,1.0,200033298
2025,CC des Coëvrons,Délaissé routier,0.0,200033298
2025,CC des Coëvrons,Auto-stop,0.0,200033298
2025,CC des Coëvrons,Aire de covoiturage,2.0,200033298
2025,CC des Collines du Perche,Supermarché,0.0,244100293
2025,CC des Collines du Perche,Sortie d'autoroute,0.0,244100293
2025,CC des Collines du Perche,Parking relais,0.0,244100293
2025,CC des Collines du Perche,Parking,0.0,244100293
2025,CC des Collines du Perche,Délaissé routier,0.0,244100293
2025,CC des Collines du Perche,Auto-stop,0.0,244100293
2025,CC des Collines du Perche,Aire de covoiturage,0.0,244100293
2025,CC des Collines du Perche Normand,Supermarché,0.0,200071504
2025,CC des Collines du Perche Normand,Sortie d'autoroute,0.0,200071504
2025,CC des Collines du Perche Normand,Parking relais,0.0,200071504
2025,CC des Collines du Perche Normand,Parking,0.0,200071504
2025,CC des Collines du Perche Normand,Délaissé routier,0.0,200071504
2025,CC des Collines du Perche Normand,Auto-stop,0.0,200071504
2025,CC des Collines du Perche Normand,Aire de covoiturage,4.0,200071504
2025,CC des Combes,Supermarché,0.0,247000367
2025,CC des Combes,Sortie d'autoroute,0.0,247000367
2025,CC des Combes,Parking relais,0.0,247000367
2025,CC des Combes,Parking,0.0,247000367
2025,CC des Combes,Délaissé routier,0.0,247000367
2025,CC des Combes,Auto-stop,0.0,247000367
2025,CC des Combes,Aire de covoiturage,0.0,247000367
2025,CC des Coteaux Arrats Gimone,Supermarché,0.0,200042372
2025,CC des Coteaux Arrats Gimone,Sortie d'autoroute,0.0,200042372
2025,CC des Coteaux Arrats Gimone,Parking relais,0.0,200042372
2025,CC des Coteaux Arrats Gimone,Parking,0.0,200042372
2025,CC des Coteaux Arrats Gimone,Délaissé routier,0.0,200042372
2025,CC des Coteaux Arrats Gimone,Auto-stop,0.0,200042372
2025,CC des Coteaux Arrats Gimone,Aire de covoiturage,0.0,200042372
2025,CC des Coteaux Bellevue,Supermarché,0.0,243100815
2025,CC des Coteaux Bellevue,Sortie d'autoroute,0.0,243100815
2025,CC des Coteaux Bellevue,Parking relais,0.0,243100815
2025,CC des Coteaux Bellevue,Parking,0.0,243100815
2025,CC des Coteaux Bellevue,Délaissé routier,0.0,243100815
2025,CC des Coteaux Bellevue,Auto-stop,3.0,243100815
2025,CC des Coteaux Bellevue,Aire de covoiturage,1.0,243100815
2025,CC des Coteaux du Girou,Supermarché,0.0,243100732
2025,CC des Coteaux du Girou,Sortie d'autoroute,0.0,243100732
2025,CC des Coteaux du Girou,Parking relais,0.0,243100732
2025,CC des Coteaux du Girou,Parking,0.0,243100732
2025,CC des Coteaux du Girou,Délaissé routier,0.0,243100732
2025,CC des Coteaux du Girou,Auto-stop,1.0,243100732
2025,CC des Coteaux du Girou,Aire de covoiturage,3.0,243100732
2025,CC des Coteaux du Val d'Arros,Supermarché,0.0,200070803
2025,CC des Coteaux du Val d'Arros,Sortie d'autoroute,0.0,200070803
2025,CC des Coteaux du Val d'Arros,Parking relais,0.0,200070803
2025,CC des Coteaux du Val d'Arros,Parking,0.0,200070803
2025,CC des Coteaux du Val d'Arros,Délaissé routier,0.0,200070803
2025,CC des Coteaux du Val d'Arros,Auto-stop,0.0,200070803
2025,CC des Coteaux du Val d'Arros,Aire de covoiturage,0.0,200070803
2025,CC des Coteaux et Landes de Gascogne,Supermarché,0.0,244701355
2025,CC des Coteaux et Landes de Gascogne,Sortie d'autoroute,0.0,244701355
2025,CC des Coteaux et Landes de Gascogne,Parking relais,0.0,244701355
2025,CC des Coteaux et Landes de Gascogne,Parking,0.0,244701355
2025,CC des Coteaux et Landes de Gascogne,Délaissé routier,0.0,244701355
2025,CC des Coteaux et Landes de Gascogne,Auto-stop,0.0,244701355
2025,CC des Coteaux et Landes de Gascogne,Aire de covoiturage,3.0,244701355
2025,CC des Crêtes Préardennaises,Supermarché,0.0,240800862
2025,CC des Crêtes Préardennaises,Sortie d'autoroute,0.0,240800862
2025,CC des Crêtes Préardennaises,Parking relais,0.0,240800862
2025,CC des Crêtes Préardennaises,Parking,0.0,240800862
2025,CC des Crêtes Préardennaises,Délaissé routier,0.0,240800862
2025,CC des Crêtes Préardennaises,Auto-stop,0.0,240800862
2025,CC des Crêtes Préardennaises,Aire de covoiturage,2.0,240800862
2025,CC des Deux Morin,Supermarché,0.0,200072544
2025,CC des Deux Morin,Sortie d'autoroute,0.0,200072544
2025,CC des Deux Morin,Parking relais,0.0,200072544
2025,CC des Deux Morin,Parking,0.0,200072544
2025,CC des Deux Morin,Délaissé routier,0.0,200072544
2025,CC des Deux Morin,Auto-stop,0.0,200072544
2025,CC des Deux Morin,Aire de covoiturage,0.0,200072544
2025,CC des Deux Rives,Supermarché,0.0,248200016
2025,CC des Deux Rives,Sortie d'autoroute,0.0,248200016
2025,CC des Deux Rives,Parking relais,0.0,248200016
2025,CC des Deux Rives,Parking,0.0,248200016
2025,CC des Deux Rives,Délaissé routier,0.0,248200016
2025,CC des Deux Rives,Auto-stop,0.0,248200016
2025,CC des Deux Rives,Aire de covoiturage,2.0,248200016
2025,CC des Deux Vallées,Supermarché,0.0,246000772
2025,CC des Deux Vallées,Sortie d'autoroute,0.0,246000772
2025,CC des Deux Vallées,Parking relais,0.0,246000772
2025,CC des Deux Vallées,Parking,0.0,246000772
2025,CC des Deux Vallées,Délaissé routier,0.0,246000772
2025,CC des Deux Vallées,Auto-stop,0.0,246000772
2025,CC des Deux Vallées,Aire de covoiturage,0.0,246000772
2025,CC des Deux Vallées Vertes,Supermarché,0.0,200068294
2025,CC des Deux Vallées Vertes,Sortie d'autoroute,0.0,200068294
2025,CC des Deux Vallées Vertes,Parking relais,0.0,200068294
2025,CC des Deux Vallées Vertes,Parking,0.0,200068294
2025,CC des Deux Vallées Vertes,Délaissé routier,0.0,200068294
2025,CC des Deux Vallées Vertes,Auto-stop,0.0,200068294
2025,CC des Deux Vallées Vertes,Aire de covoiturage,0.0,200068294
2025,CC de Seille et Grand Couronné,Supermarché,0.0,200070589
2025,CC de Seille et Grand Couronné,Sortie d'autoroute,0.0,200070589
2025,CC de Seille et Grand Couronné,Parking relais,0.0,200070589
2025,CC de Seille et Grand Couronné,Parking,2.0,200070589
2025,CC de Seille et Grand Couronné,Délaissé routier,0.0,200070589
2025,CC de Seille et Grand Couronné,Auto-stop,0.0,200070589
2025,CC de Seille et Grand Couronné,Aire de covoiturage,1.0,200070589
2025,CC de Sélestat,Supermarché,0.0,246700967
2025,CC de Sélestat,Sortie d'autoroute,1.0,246700967
2025,CC de Sélestat,Parking relais,0.0,246700967
2025,CC de Sélestat,Parking,1.0,246700967
2025,CC de Sélestat,Délaissé routier,0.0,246700967
2025,CC de Sélestat,Auto-stop,0.0,246700967
2025,CC de Sélestat,Aire de covoiturage,0.0,246700967
2025,CC de Semur en Brionnais,Supermarché,0.0,247103864
2025,CC de Semur en Brionnais,Sortie d'autoroute,0.0,247103864
2025,CC de Semur en Brionnais,Parking relais,0.0,247103864
2025,CC de Semur en Brionnais,Parking,0.0,247103864
2025,CC de Semur en Brionnais,Délaissé routier,0.0,247103864
2025,CC de Semur en Brionnais,Auto-stop,0.0,247103864
2025,CC de Semur en Brionnais,Aire de covoiturage,0.0,247103864
2025,CC de Sézanne-Sud Ouest Marnais,Supermarché,0.0,200066835
2025,CC de Sézanne-Sud Ouest Marnais,Sortie d'autoroute,0.0,200066835
2025,CC de Sézanne-Sud Ouest Marnais,Parking relais,0.0,200066835
2025,CC de Sézanne-Sud Ouest Marnais,Parking,0.0,200066835
2025,CC de Sézanne-Sud Ouest Marnais,Délaissé routier,0.0,200066835
2025,CC de Sézanne-Sud Ouest Marnais,Auto-stop,0.0,200066835
2025,CC de Sézanne-Sud Ouest Marnais,Aire de covoiturage,0.0,200066835
2025,CC des Forêts du Perche,Supermarché,0.0,200069912
2025,CC des Forêts du Perche,Sortie d'autoroute,0.0,200069912
2025,CC des Forêts du Perche,Parking relais,0.0,200069912
2025,CC des Forêts du Perche,Parking,0.0,200069912
2025,CC des Forêts du Perche,Délaissé routier,0.0,200069912
2025,CC des Forêts du Perche,Auto-stop,0.0,200069912
2025,CC des Forêts du Perche,Aire de covoiturage,0.0,200069912
2025,CC des Gorges de l'Ardèche,Supermarché,0.0,200039808
2025,CC des Gorges de l'Ardèche,Sortie d'autoroute,0.0,200039808
2025,CC des Gorges de l'Ardèche,Parking relais,0.0,200039808
2025,CC des Gorges de l'Ardèche,Parking,0.0,200039808
2025,CC des Gorges de l'Ardèche,Délaissé routier,0.0,200039808
2025,CC des Gorges de l'Ardèche,Auto-stop,0.0,200039808
2025,CC des Gorges de l'Ardèche,Aire de covoiturage,0.0,200039808
2025,CC des Grands Lacs,Supermarché,0.0,244000873
2025,CC des Grands Lacs,Sortie d'autoroute,0.0,244000873
2025,CC des Grands Lacs,Parking relais,0.0,244000873
2025,CC des Grands Lacs,Parking,0.0,244000873
2025,CC des Grands Lacs,Délaissé routier,0.0,244000873
2025,CC des Grands Lacs,Auto-stop,2.0,244000873
2025,CC des Grands Lacs,Aire de covoiturage,0.0,244000873
2025,CC des Hautes Terres de l'Aubrac,Supermarché,0.0,200069144
2025,CC des Hautes Terres de l'Aubrac,Sortie d'autoroute,0.0,200069144
2025,CC des Hautes Terres de l'Aubrac,Parking relais,0.0,200069144
2025,CC des Hautes Terres de l'Aubrac,Parking,0.0,200069144
2025,CC des Hautes Terres de l'Aubrac,Délaissé routier,0.0,200069144
2025,CC des Hautes Terres de l'Aubrac,Auto-stop,0.0,200069144
2025,CC des Hautes Terres de l'Aubrac,Aire de covoiturage,0.0,200069144
2025,CC des Hautes Vosges,Supermarché,0.0,200096634
2025,CC des Hautes Vosges,Sortie d'autoroute,0.0,200096634
2025,CC des Hautes Vosges,Parking relais,0.0,200096634
2025,CC des Hautes Vosges,Parking,0.0,200096634
2025,CC des Hautes Vosges,Délaissé routier,0.0,200096634
2025,CC des Hautes Vosges,Auto-stop,0.0,200096634
2025,CC des Hautes Vosges,Aire de covoiturage,1.0,200096634
2025,CC des Hauts de Flandre,Supermarché,0.0,200040954
2025,CC des Hauts de Flandre,Sortie d'autoroute,0.0,200040954
2025,CC des Hauts de Flandre,Parking relais,0.0,200040954
2025,CC des Hauts de Flandre,Parking,0.0,200040954
2025,CC des Hauts de Flandre,Délaissé routier,0.0,200040954
2025,CC des Hauts de Flandre,Auto-stop,0.0,200040954
2025,CC des Hauts de Flandre,Aire de covoiturage,3.0,200040954
2025,CC des Hauts du Perche,Supermarché,0.0,200068856
2025,CC des Hauts du Perche,Sortie d'autoroute,0.0,200068856
2025,CC des Hauts du Perche,Parking relais,0.0,200068856
2025,CC des Hauts du Perche,Parking,0.0,200068856
2025,CC des Hauts du Perche,Délaissé routier,0.0,200068856
2025,CC des Hauts du Perche,Auto-stop,0.0,200068856
2025,CC des Hauts du Perche,Aire de covoiturage,0.0,200068856
2025,CC des Hauts du Val de Saône,Supermarché,0.0,200036150
2025,CC des Hauts du Val de Saône,Sortie d'autoroute,0.0,200036150
2025,CC des Hauts du Val de Saône,Parking relais,0.0,200036150
2025,CC des Hauts du Val de Saône,Parking,0.0,200036150
2025,CC des Hauts du Val de Saône,Délaissé routier,0.0,200036150
2025,CC des Hauts du Val de Saône,Auto-stop,0.0,200036150
2025,CC des Hauts du Val de Saône,Aire de covoiturage,0.0,200036150
2025,CC des Hauts-Tolosans,Supermarché,0.0,200071314
2025,CC des Hauts-Tolosans,Sortie d'autoroute,0.0,200071314
2025,CC des Hauts-Tolosans,Parking relais,0.0,200071314
2025,CC des Hauts-Tolosans,Parking,0.0,200071314
2025,CC des Hauts-Tolosans,Délaissé routier,0.0,200071314
2025,CC des Hauts-Tolosans,Auto-stop,0.0,200071314
2025,CC des Hauts-Tolosans,Aire de covoiturage,2.0,200071314
2025,CC des Lacs de Champagne,Supermarché,0.0,200040137
2025,CC des Lacs de Champagne,Sortie d'autoroute,0.0,200040137
2025,CC des Lacs de Champagne,Parking relais,0.0,200040137
2025,CC des Lacs de Champagne,Parking,2.0,200040137
2025,CC des Lacs de Champagne,Délaissé routier,0.0,200040137
2025,CC des Lacs de Champagne,Auto-stop,0.0,200040137
2025,CC des Lacs de Champagne,Aire de covoiturage,0.0,200040137
2025,CC des Lacs et Montagnes du Haut-Doubs,Supermarché,0.0,200069565
2025,CC des Lacs et Montagnes du Haut-Doubs,Sortie d'autoroute,0.0,200069565
2025,CC des Lacs et Montagnes du Haut-Doubs,Parking relais,0.0,200069565
2025,CC des Lacs et Montagnes du Haut-Doubs,Parking,3.0,200069565
2025,CC des Lacs et Montagnes du Haut-Doubs,Délaissé routier,0.0,200069565
2025,CC des Lacs et Montagnes du Haut-Doubs,Auto-stop,0.0,200069565
2025,CC des Lacs et Montagnes du Haut-Doubs,Aire de covoiturage,3.0,200069565
2025,CC des Landes d'Armagnac,Supermarché,0.0,200035541
2025,CC des Landes d'Armagnac,Sortie d'autoroute,0.0,200035541
2025,CC des Landes d'Armagnac,Parking relais,0.0,200035541
2025,CC des Landes d'Armagnac,Parking,0.0,200035541
2025,CC des Landes d'Armagnac,Délaissé routier,0.0,200035541
2025,CC des Landes d'Armagnac,Auto-stop,0.0,200035541
2025,CC des Landes d'Armagnac,Aire de covoiturage,0.0,200035541
2025,CC des Lisières de l'Oise,Supermarché,0.0,246000749
2025,CC des Lisières de l'Oise,Sortie d'autoroute,0.0,246000749
2025,CC des Lisières de l'Oise,Parking relais,0.0,246000749
2025,CC des Lisières de l'Oise,Parking,0.0,246000749
2025,CC des Lisières de l'Oise,Délaissé routier,0.0,246000749
2025,CC des Lisières de l'Oise,Auto-stop,0.0,246000749
2025,CC des Lisières de l'Oise,Aire de covoiturage,0.0,246000749
2025,CC des Loges,Supermarché,0.0,244500427
2025,CC des Loges,Sortie d'autoroute,0.0,244500427
2025,CC des Loges,Parking relais,0.0,244500427
2025,CC des Loges,Parking,2.0,244500427
2025,CC des Loges,Délaissé routier,0.0,244500427
2025,CC des Loges,Auto-stop,96.0,244500427
2025,CC des Loges,Aire de covoiturage,2.0,244500427
2025,CC des Luys en Béarn,Supermarché,0.0,200067239
2025,CC des Luys en Béarn,Sortie d'autoroute,1.0,200067239
2025,CC des Luys en Béarn,Parking relais,0.0,200067239
2025,CC des Luys en Béarn,Parking,0.0,200067239
2025,CC des Luys en Béarn,Délaissé routier,0.0,200067239
2025,CC des Luys en Béarn,Auto-stop,0.0,200067239
2025,CC des Luys en Béarn,Aire de covoiturage,3.0,200067239
2025,CC des Montagnes du Giffre,Supermarché,0.0,200034098
2025,CC des Montagnes du Giffre,Sortie d'autoroute,0.0,200034098
2025,CC des Montagnes du Giffre,Parking relais,0.0,200034098
2025,CC des Montagnes du Giffre,Parking,0.0,200034098
2025,CC des Montagnes du Giffre,Délaissé routier,0.0,200034098
2025,CC des Montagnes du Giffre,Auto-stop,45.0,200034098
2025,CC des Montagnes du Giffre,Aire de covoiturage,0.0,200034098
2025,CC des Monts d'Alban et du Villefranchois,Supermarché,0.0,200034031
2025,CC des Monts d'Alban et du Villefranchois,Sortie d'autoroute,0.0,200034031
2025,CC des Monts d'Alban et du Villefranchois,Parking relais,0.0,200034031
2025,CC des Monts d'Alban et du Villefranchois,Parking,0.0,200034031
2025,CC des Monts d'Alban et du Villefranchois,Délaissé routier,0.0,200034031
2025,CC des Monts d'Alban et du Villefranchois,Auto-stop,0.0,200034031
2025,CC des Monts d'Alban et du Villefranchois,Aire de covoiturage,1.0,200034031
2025,CC des Monts de Gy,Supermarché,0.0,247000698
2025,CC des Monts de Gy,Sortie d'autoroute,0.0,247000698
2025,CC des Monts de Gy,Parking relais,0.0,247000698
2025,CC des Monts de Gy,Parking,0.0,247000698
2025,CC des Monts de Gy,Délaissé routier,0.0,247000698
2025,CC des Monts de Gy,Auto-stop,0.0,247000698
2025,CC des Monts de Gy,Aire de covoiturage,0.0,247000698
2025,CC des Monts du Lyonnais,Supermarché,0.0,200066587
2025,CC des Monts du Lyonnais,Sortie d'autoroute,0.0,200066587
2025,CC des Monts du Lyonnais,Parking relais,0.0,200066587
2025,CC des Monts du Lyonnais,Parking,1.0,200066587
2025,CC des Monts du Lyonnais,Délaissé routier,0.0,200066587
2025,CC des Monts du Lyonnais,Auto-stop,0.0,200066587
2025,CC des Monts du Lyonnais,Aire de covoiturage,12.0,200066587
2025,CC des Monts du Pilat,Supermarché,0.0,244200622
2025,CC des Monts du Pilat,Sortie d'autoroute,0.0,244200622
2025,CC des Monts du Pilat,Parking relais,0.0,244200622
2025,CC des Monts du Pilat,Parking,2.0,244200622
2025,CC des Monts du Pilat,Délaissé routier,0.0,244200622
2025,CC des Monts du Pilat,Auto-stop,0.0,244200622
2025,CC des Monts du Pilat,Aire de covoiturage,6.0,244200622
2025,CC des Paysages de la Champagne,Supermarché,0.0,200066850
2025,CC des Paysages de la Champagne,Sortie d'autoroute,0.0,200066850
2025,CC des Paysages de la Champagne,Parking relais,0.0,200066850
2025,CC des Paysages de la Champagne,Parking,0.0,200066850
2025,CC des Paysages de la Champagne,Délaissé routier,0.0,200066850
2025,CC des Paysages de la Champagne,Auto-stop,0.0,200066850
2025,CC des Paysages de la Champagne,Aire de covoiturage,0.0,200066850
2025,CC des Pays de Cayres et de Pradelles,Supermarché,0.0,244301123
2025,CC des Pays de Cayres et de Pradelles,Sortie d'autoroute,0.0,244301123
2025,CC des Pays de Cayres et de Pradelles,Parking relais,0.0,244301123
2025,CC des Pays de Cayres et de Pradelles,Parking,0.0,244301123
2025,CC des Pays de Cayres et de Pradelles,Délaissé routier,0.0,244301123
2025,CC des Pays de Cayres et de Pradelles,Auto-stop,0.0,244301123
2025,CC des Pays de Cayres et de Pradelles,Aire de covoiturage,0.0,244301123
2025,CC des Pays de L'Aigle,Supermarché,0.0,200068468
2025,CC des Pays de L'Aigle,Sortie d'autoroute,0.0,200068468
2025,CC des Pays de L'Aigle,Parking relais,0.0,200068468
2025,CC des Pays de L'Aigle,Parking,0.0,200068468
2025,CC des Pays de L'Aigle,Délaissé routier,0.0,200068468
2025,CC des Pays de L'Aigle,Auto-stop,0.0,200068468
2025,CC des Pays de L'Aigle,Aire de covoiturage,23.0,200068468
2025,CC des Pays d'Oise et d'Halatte,Supermarché,0.0,246000921
2025,CC des Pays d'Oise et d'Halatte,Sortie d'autoroute,0.0,246000921
2025,CC des Pays d'Oise et d'Halatte,Parking relais,0.0,246000921
2025,CC des Pays d'Oise et d'Halatte,Parking,0.0,246000921
2025,CC des Pays d'Oise et d'Halatte,Délaissé routier,0.0,246000921
2025,CC des Pays d'Oise et d'Halatte,Auto-stop,0.0,246000921
2025,CC des Pays d'Oise et d'Halatte,Aire de covoiturage,0.0,246000921
2025,CC des Pays du Sel et du Vermois,Supermarché,0.0,245400189
2025,CC des Pays du Sel et du Vermois,Sortie d'autoroute,0.0,245400189
2025,CC des Pays du Sel et du Vermois,Parking relais,0.0,245400189
2025,CC des Pays du Sel et du Vermois,Parking,2.0,245400189
2025,CC des Pays du Sel et du Vermois,Délaissé routier,0.0,245400189
2025,CC des Pays du Sel et du Vermois,Auto-stop,0.0,245400189
2025,CC des Pays du Sel et du Vermois,Aire de covoiturage,0.0,245400189
2025,CC des Portes d'Ariège Pyrénées,Supermarché,0.0,200066231
2025,CC des Portes d'Ariège Pyrénées,Sortie d'autoroute,0.0,200066231
2025,CC des Portes d'Ariège Pyrénées,Parking relais,0.0,200066231
2025,CC des Portes d'Ariège Pyrénées,Parking,3.0,200066231
2025,CC des Portes d'Ariège Pyrénées,Délaissé routier,0.0,200066231
2025,CC des Portes d'Ariège Pyrénées,Auto-stop,1.0,200066231
2025,CC des Portes d'Ariège Pyrénées,Aire de covoiturage,6.0,200066231
2025,CC des Portes de la Thiérache,Supermarché,0.0,240200634
2025,CC des Portes de la Thiérache,Sortie d'autoroute,0.0,240200634
2025,CC des Portes de la Thiérache,Parking relais,0.0,240200634
2025,CC des Portes de la Thiérache,Parking,0.0,240200634
2025,CC des Portes de la Thiérache,Délaissé routier,0.0,240200634
2025,CC des Portes de la Thiérache,Auto-stop,0.0,240200634
2025,CC des Portes de la Thiérache,Aire de covoiturage,0.0,240200634
2025,CC des Portes de l'Entre-Deux-Mers,Supermarché,0.0,243301439
2025,CC des Portes de l'Entre-Deux-Mers,Sortie d'autoroute,0.0,243301439
2025,CC des Portes de l'Entre-Deux-Mers,Parking relais,0.0,243301439
2025,CC des Portes de l'Entre-Deux-Mers,Parking,1.0,243301439
2025,CC des Portes de l'Entre-Deux-Mers,Délaissé routier,0.0,243301439
2025,CC des Portes de l'Entre-Deux-Mers,Auto-stop,0.0,243301439
2025,CC des Portes de l'Entre-Deux-Mers,Aire de covoiturage,0.0,243301439
2025,CC des Portes de Meuse,Supermarché,0.0,200066108
2025,CC des Portes de Meuse,Sortie d'autoroute,0.0,200066108
2025,CC des Portes de Meuse,Parking relais,0.0,200066108
2025,CC des Portes de Meuse,Parking,0.0,200066108
2025,CC des Portes de Meuse,Délaissé routier,0.0,200066108
2025,CC des Portes de Meuse,Auto-stop,0.0,200066108
2025,CC des Portes de Meuse,Aire de covoiturage,0.0,200066108
2025,CC des Portes de Romilly sur Seine,Supermarché,0.0,200000545
2025,CC des Portes de Romilly sur Seine,Sortie d'autoroute,0.0,200000545
2025,CC des Portes de Romilly sur Seine,Parking relais,0.0,200000545
2025,CC des Portes de Romilly sur Seine,Parking,0.0,200000545
2025,CC des Portes de Romilly sur Seine,Délaissé routier,0.0,200000545
2025,CC des Portes de Romilly sur Seine,Auto-stop,0.0,200000545
