annee,lieu,valeur,territoryid
2024,CC Pré-Bocage Intercom,2114.0,200069524
2024,CC Presqu'île de Crozon-Aulne maritime,769.0,200066868
2024,CC Provence Verdon,768.0,200040202
2024,CC Pyrénées audoises,73.0,200043776
2024,CC Pyrénées Catalanes,117.0,246600464
2024,CC Pyrénées Cerdagne,437.0,246600399
2024,CC Pyrénées Haut Garonnaises,1119.0,200072635
2024,CC Pyrénées Vallées des Gaves,2595.0,200070811
2024,CC Quercy - Bouriane,41.0,244600482
2024,CC Quercy Vert-Aveyron,442.0,200066884
2024,CC Questembert Communauté,2456.0,245614383
2024,CC Rahin et Chérimont,118.0,247000821
2024,CC Randon - Margeride,159.0,200069102
2024,"CC Région Lézignanaise, Corbières et Minervois",1170.0,200035863
2024,CC Retz en Valois,1302.0,200071991
2024,CC Rhône Crussol,2145.0,200041366
2024,CC Rhône Lez Provence,1578.0,200000628
2024,"CC Rhony, Vistre, Vidourle",8336.0,243000569
2024,CC Rives de l'Ain - Pays du Cerdon,1524.0,200029999
2024,CC Rives de Moselle,6556.0,200039949
2024,CC Rives de Saône,359.0,242101509
2024,CC Roche aux Fées Communauté,2890.0,243500634
2024,CC Roi Morvan Communauté,563.0,245614417
2024,CC Roumois Seine,13920.0,200066405
2024,CC Roussillon-Conflent,1023.0,246600415
2024,CC Rumilly Terre de Savoie,4957.0,247400740
2024,CC Rurales de l'Entre-Deux-Mers,192.0,200069599
2024,"CC Saint Affricain, Roquefort, Sept Vallons",927.0,200067155
2024,CC Saint Cyr Mère Boitier entre Charolais et Mâconnais,114.0,200071645
2024,CC Saint-Marcellin Vercors Isère Communauté,2254.0,200070431
2024,CC Saint-Pourçain Sioule Limagne,1211.0,200071389
2024,CC Saône-Beaujolais,2579.0,200067817
2024,CC Saône Doubs Bresse,289.0,200040038
2024,CC Sarlat-Périgord Noir,317.0,200027217
2024,CC Sarrebourg Moselle Sud,2732.0,200068146
2024,CC Sauer-Pechelbronn,375.0,200013050
2024,CC Sauldre et Sologne,323.0,200000933
2024,CC Sausseron Impressionnistes,3205.0,249500430
2024,CC Seine et Aube,766.0,200070126
2024,CC Senlis Sud Oise,7470.0,200066975
2024,CC Serein et Armance,938.0,200067304
2024,CC Serre-Ponçon,778.0,200067742
2024,CC Serre-Ponçon Val d'Avance,63.0,200067320
2024,CC Seulles Terre et Mer,613.0,200069516
2024,CC Sèvre et Loire,14929.0,200067866
2024,CC Sidobre Vals et Plateaux,107.0,200066561
2024,CC Somme Sud-Ouest,1885.0,200071181
2024,CC Spelunca-Liamone,33.0,200067049
2024,CC Sud Alsace Largue,544.0,200066033
2024,CC Sud Côte Chalonnaise,93.0,247104094
2024,CC Sud-Hérault,1081.0,200042653
2024,CC Sud Nivernais,137.0,200067700
2024,CC Sud Retz Atlantique,8594.0,200071546
2024,CC Sud-Roussillon,1327.0,246600282
2024,CC Sud Sarthe,1544.0,200073112
2024,CC Sud Vendée Littoral,15135.0,200073260
2024,CC Sumène - Artense,47.0,241501055
2024,CC Sundgau,1594.0,200066041
2024,CC Tannay-Brinon-Corbigny,11.0,200067692
2024,CC Tarn-Agout,5437.0,200034023
2024,CC Terrassonnais Haut Périgord Noir,459.0,200041150
2024,CC Terre d'Auge,763.0,241400878
2024,CC Terre d'Eau,437.0,200068682
2024,CC Terre de Camargue,4330.0,243000650
2024,CC Terre d'Émeraude Communauté,480.0,200090579
2024,CC Terre de Picardie,894.0,200070928
2024,CC Terre Lorraine du Longuyonnais,36.0,200043693
2024,CC Terres d'Argentan Interco,1735.0,200068450
2024,CC Terres de Bresse,388.0,200071538
2024,CC Terres de Chalosse,326.0,200069631
2024,CC Terres de Perche,117.0,200070167
2024,CC Terres de Saône,400.0,200041879
2024,CC Terres des Confluences,6720.0,200066322
2024,CC Terres du Haut Berry,550.0,200066330
2024,CC Terres Touloises,5196.0,200070563
2024,CC Terre Valserhône (CCTV),8016.0,240100891
2024,CC Territoriale Sud-Luberon,1726.0,248400285
2024,CC Terroir de Caux,3867.0,200068534
2024,CC Thelloise,10200.0,200067973
2024,CC Thiérache Sambre et Oise,321.0,200071983
2024,CC Thiers Dore et Montagne,1267.0,200070712
2024,CC Thoré Montagne Noire,86.0,248100745
2024,CC Tille et Venelle,24.0,200070910
2024,CC Touraine-Est Vallées,5252.0,200073161
2024,CC Touraine Ouest Val de Loire,1980.0,200072981
2024,CC Touraine Val de Vienne,1703.0,200072668
2024,CC Touraine Vallée de l'Indre,7780.0,200072650
2024,CC Usses et Rhône,2860.0,200070852
2024,CC Vaison Ventoux,472.0,248400335
2024,CC Val 81,42.0,248100497
2024,CC Val'Aïgo,958.0,243100773
2024,CC Val Briard,12598.0,200072874
2024,CC Val de Charente,146.0,200043016
2024,CC Val-de-Cher-Controis,2745.0,200072064
2024,CC Val de Gâtine,1432.0,200069748
2024,CC Val de Gers,232.0,200072320
2024,CC Val de Gray,1145.0,200036549
2024,CC Val de Ligne,73.0,240700617
2024,CC Val de l'Indre - Brenne,132.0,243600301
2024,CC Val de Meuse - Voie Sacrée,384.0,200066165
2024,CC Val de Saône Centre,568.0,200070118
2024,CC Val d'Ille-Aubigné,3309.0,243500667
2024,CC Val ès Dunes,658.0,200065589
2024,CC Val Eyrieux,41.0,200041465
2024,CC Val Guiers,3306.0,247300528
2024,CC Vallée de la Dordogne et Forêt Bessède,0.0,200041051
2024,CC Vallée de l'Hérault,23721.0,243400694
2024,CC Vallée de l'Ubaye - Serre-Ponçon,9.0,200072304
2024,CC Vallée des Baux-Alpilles (CC VBA),618.0,241300375
2024,CC Vallées de l'Orne et de l'Odon,1518.0,200066728
2024,CC Vallées et Plateau d'Ardenne,692.0,200067759
2024,CC Vallons de Haute-Bretagne Communauté,2429.0,200043990
2024,CC Vals de Saintonge Communauté,1702.0,200041689
2024,CC Val Vanoise,2668.0,200040798
2024,CC Vendée Grand Littoral,9377.0,200071900
2024,"CC Vendée, Sèvre, Autise",1661.0,248500563
2024,CC Ventoux Sud,320.0,200035723
2024,CC Vexin Centre,6275.0,200035970
2024,CC Vézère-Monédières-Millesources,29.0,200066645
2024,CC Vienne et Gartempe,1253.0,200070043
2024,CC Vierzon-Sologne-Berry,1245.0,200090561
2024,CC Xaintrie Val'Dordogne,95.0,200066751
2024,CC Yonne Nord,782.0,248900896
2024,CC Yvetot Normandie,5392.0,247600620
2024,Clermont Auvergne Métropole,61109.0,246300701
2024,CU Angers Loire Métropole,115657.0,244900015
2024,CU Caen la Mer,25983.0,200065597
2024,CU d'Alençon,2926.0,246100663
2024,CU d'Arras,12441.0,200033579
2024,CU de Dunkerque,30052.0,245900428
2024,CU du Grand Poitiers,27732.0,200069854
2024,CU du Grand Reims,40191.0,200067213
2024,CU Grand Besançon Métropole,15126.0,242500361
2024,CU Grand Paris Seine et Oise,112518.0,200059889
2024,CU Le Creusot Montceau-les-Mines,9039.0,247100290
2024,CU Le Havre Seine Métropole,22760.0,200084952
2024,CU Le Mans Métropole,27908.0,247200132
2024,CU Limoges Métropole,13071.0,248719312
2024,CU Perpignan Méditerranée Métropole,18402.0,200027183
2024,Dijon Métropole,13036.0,242100410
2024,Eurométropole de Strasbourg,115956.0,246700488
2024,Grenoble-Alpes-Métropole,68848.0,200040715
2024,Île-de-Bréhat,0.0,995322016
2024,Île-de-Sein,0.0,995329083
2024,L'Île-d'Yeu,0.0,995285113
2024,Métropole d'Aix-Marseille-Provence,309335.0,200054807
2024,Métropole de Lyon,242087.0,200046977
2024,Métropole du Grand Nancy,28680.0,245400676
2024,Métropole du Grand Paris,1094266.0,200054781
2024,Métropole Européenne de Lille,114724.0,200093201
2024,Métropole Nice Côte d'Azur,111945.0,200030195
2024,Métropole Rouen Normandie,202649.0,200023414
2024,Métropole Toulon-Provence-Méditerranée,25603.0,248300543
2024,Metz Métropole,35662.0,200039865
2024,Montpellier Méditerranée Métropole,238409.0,243400017
2024,Nantes Métropole,214326.0,244400404
2024,Orléans Métropole,43226.0,244500468
2024,Ouessant,0.0,995329155
2024,Rennes Métropole,68959.0,243500139
2024,Saint-Étienne Métropole,37706.0,244200770
2024,Toulouse Métropole,196333.0,243100518
2024,Tours Métropole Val de Loire,48720.0,243700754
